UbicacionID,UbicacionMipsID,EmpresaID,Ubicacion,TipoUbicacion,NombreUbicacion,Latitud,Longitud,Localidad,ProvinciaID,PaisID,ParadaAutorizada
36158,2488,9,México - Puebla,Policia,Federal-Coordinacion Estatal Puebla,19.0998,-98.235,Puebla,-2,4,No
36159,2489,9,"Zaragoza,",Policia,Federal-Zaragoza,19.2317,-97.8042,Zaragoza,-2,4,No
36160,2490,9,México - Puebla,Policia,Federal-San Martin Texmelucan,19.2709,-98.4297,San Martin Texmelucan,-2,4,No
36161,2491,9,Tehuacan-Cuacnopalan,Policia,Federal-Tehuacan,18.498,-97.4542,Tehuacán-Cuacnopalan,-2,4,No
36162,2492,9,Tehuacan-Oaxaca,Policia,Federal-Arco de seguridad palmar de bravo,18.8474,-97.5325,Palmar de bravo,-2,4,No
36163,2493,9,Paseo Cuauhnáhuac,Policia,Federal-Coordinacion Estatal Morelos,18.9212,-99.2024,Cuernavaca,-2,4,No
36164,2494,9,México-Cuautla,Policia,Federal-Cuautla,18.8522,-98.937,cuautla,-2,4,No
36165,2495,9,CIRCUITO EXTERIOR MEXIQUENSE,Cliente,AMSA/ FARMA SANA SANA/ TONANITLA,19.6696,-99.0448,TONATILA,-2,4,Si
36166,2496,9,Lazaro Cardenas,Cliente,MABE/ RECINTO PORTUARIO/ LAZARO CARDENAS,17.9232,-102.1749,Lazaro Cardenas,-2,4,Si
36167,2497,9,Altamira,Cliente,MABE/ RECINTO PORTUARIO/ ALTAMIRA,22.4094,-97.8933,Altamira,-2,4,Si
36168,2498,9,ZOCHICALCO,Cliente,AMSA/ RASE FARMACEUTICA VALLE MOR/  MONTERREY,25.7215,-100.3447,VALLE MORELOS,-2,4,Si
36169,2499,9,Autopista México - Cuernavaca,Policia,Federal-Tlalpan,19.2433,-99.1493,Tlalpan,-2,4,No
36170,2500,9,"Carretera 115, Mexico Oaxaca",Policia,Federal-Chalco,19.2672,-98.8821,Chalco,-2,4,No
36171,2501,9,"San Francisco Soyaniquilpan, M",Policia,Federal-Soyaniquilpan,20.018,-99.5216,Soyaniquilpan,-2,4,No
36172,2502,9,Circunvalación,Cliente,FERRERO/ EL TIGRITO/ MERCED,19.4279,-99.1251,Centro,-2,4,Si
36173,2503,9,"Isidro Fabela, San Martin",Policia,Federal-Atlacomulco,19.785,-99.8658,Atlacomulco,-2,4,No
36174,2504,9,Calle Lerdo de Tejada,Policia,Federal-Ecatepec,19.5193,-99.0964,Ecatepec,-2,4,No
36175,2505,9,Chilpancingo - Acapulco,Policia,Federal-Acapulco,16.924,-99.8104,Acapulco,-2,4,No
36176,2506,9,Chihuahua,Cliente,Reparto Chihuahua,19.4163,-99.1468,Chihuahua,-2,4,No
36177,2507,9,"Circunvalacion, Burocratas",Policia,Federal-Chilpancingo,17.535,-99.4931,Chilpancingo,-2,4,No
36178,2508,9,Federal a Acapulco de Juárez,Policia,Federal-Iguala,18.3406,-99.5294,Iguala,-2,4,No
36179,2509,9,Matehuala - San Luis Potosí,Policia,Federal-Matehuala,22.919,-100.4668,Matehuala,-2,4,No
36180,2510,9,San Luis Potosí - Santiago de ,Policia,Federal-Santa María del Río,21.8058,-100.7247,San Luis Potosí,-2,4,No
36181,2511,9,MISION DE SOLEDAD,Cliente,MADRILEÑA/ SERVIDISTRIBUCIONES/ OAXACA,17.0592,-96.7397,Oaxaca,-2,4,Si
36182,2512,9,Calle ,Cliente,Juan Carlos Hermandez,19.4798,-99.0615,Nezahualcóyotl,-2,4,No
36183,2513,9,FORTIN- CORDOBA ,Cliente,RYC/ SUPER BODEGA DE CORDOBA/ VERACRUZ,18.9029,-96.9793,CORDOBA,-2,4,Si
36184,2514,9,Av. Rey Nayar ,Policia,Federal-Tepic,21.483,-104.8833,Tepic,-2,4,No
36185,2515,9,Mazatlan,Cliente,Reparto Mazatlan,19.4163,-99.1468,Mazatlan,-2,4,No
36186,2516,9,Tamaulipas,Cliente,FERRERO/ CYNAN/ TULANCINGO,20.0913,-98.3637,Tulancingo,-2,4,Si
36187,2517,9,ZAPOTLANEJO-ATOTONILCO EL ALTO,Cliente,RAGASA/ 19 HERMANOS/ TOTOTLÀN,20.5619,-102.7394,TOTOTLÀN ,-2,4,Si
36188,2518,9,1205,Cliente,RAGASA/ BODEGA/ GUADALAJARA,20.5779,-103.3388,TLAQUEPAQUE,-2,4,Si
36189,2519,9, Nezahualcoyotl,Cliente,Plaza de la Linea Blanca Nezahualcoyotl,0,0, Nezahualcoyotl,-2,4,No
36190,2520,9,Tonala,Cliente,Tonala,19.4163,-99.1468,Tonala,-2,4,No
36191,2521,9,Baja California Sur,Cliente,Reparto Baja California Sur,19.4163,-99.1468,Baja California Sur,-2,4,No
36192,2522,9,LIBRAMIENTO PESQUERIA,Cliente,RACMAC/ PESQUERIA/ NUEVO LEON,25.7908,-100.0501,PESQUERIA,-2,4,Si
36193,2523,9,Veracruz,Cliente,MABE/ FAMSA/ IRAPUATO,20.6708,-101.3716,Irapuato,-2,4,Si
36194,2524,9,PASEO DE LA REFORMA,Cliente,MADRILEÑA/ LIVERPOOL SANTA FE/ CDMX,19.3594,-99.2759,SANTA FE,-2,4,Si
36195,2525,9, Industria Automotriz,Cliente,PISA/ MEDISTIK TOLUCA/ EDOMEX,19.2982,-99.5761,Toluca de Lerdo,-2,4,Si
36196,2526,9,MAYAS,Cliente,AMSA/ MA. GPE FARM. DE GENÉRICOS Y SIM./ CDMX,19.3255,-99.1616,COYOACAN,-2,4,Si
36197,2527,9,villahermosa,Cliente,Cedis oxxo Villahermosa,0,0,Villahermosa,-2,4,No
36198,2528,9,PASEO DE LA REPUBLICA ,Cliente,GAMSA/ PEPSI PLANTA/ MORELIA,19.6759,-101.2291,MORELIA ,-2,4,Si
36199,2529,9,CELAYA - VILLAGRAN ,Cliente,GAMSA/ PEPSI PLANTA/ CELAYA,20.5196,-100.8421,CELAYA ,-2,4,Si
36200,2530,9,Añil,Cliente,BECKTEL/ MODELOS SECRA/ CDMX,19.4023,-99.0958,Ciudad de México,-2,4,Si
36201,2531,9,Del Recreo,Cliente,FERRERO/ SIGMA FOOD SERVICE/ IZTACALCO,19.4163,-99.1468,Iztacalco,-2,4,Si
36202,2532,9,De los Ailes,Cliente,FERRERO/ BETAVIL LA MIMI/ NAUCALPAN,19.4919,-99.2537,Naucalpan,-2,4,Si
36203,2533,9,G. Pedraza,Cliente,FERRERO/ DON GOLOSO/ MERCED,19.4268,-99.1249,Ciudad de México,-2,4,Si
36204,2534,9,Norte 12,Cliente,MADRILEÑA/ FROZA/ MORELIA,19.7378,-101.1281,MORELIA,-2,4,Si
36205,2535,9,CUARTA,Cliente,AMSA/ OPERADORA MASIVA/ PINOTEPA NAL. OAXACA,16.3399,-98.05,PINOTEPA NACIONAL,-2,4,Si
36206,2536,9,UNIVERSIDAD,Cliente,OFFICE DEPOT/ 161 TIENDA UNIVERSIDAD/ CDMX,19.3367,-99.1847,COYOACAN,-2,4,Si
36207,2537,9,NEREO RODRIGUEZ ,Cliente,OFFICE DEPOT/ 208 TIENDA/ SAN LUIS POTOSI,22.1525,-101.0123,SAN LUIS POTOSI ,-2,4,Si
36208,2538,9,CTO CENTRO COMERCIAL ,Cliente,OFFICE DEPOT/ 196 TIENDA MR FIX/ EDOMEX,19.5133,-99.2332,NAUCALPAN ,-2,4,Si
36209,2539,9,DEL TRABAJO,Cliente,TMC/ LOGISTORANGE/ EDOMEX,19.7068,-99.2095,LA LUZ TEPOTZOTLAN,-2,4,No
36210,2540,9,CALLE 3 ,Cliente,TMC/ EXEL SOLAR GUADALAJARA/ JALISCO,20.6411,-103.362,GUADALAJARA,-2,4,Si
36211,2541,9,RIO PANUCO ,Cliente,OFFICE DEPOT/ 150 TIENDA RIO TIBER/ CDMX,19.4299,-99.1693,CUAUHTEMOC ,-2,4,Si
36212,2542,9,TERO,Cliente,OFFICE DEPOT/ 007 TIENDA/ ARAGON,19.5304,-99.0264,PLAZA ARAGON ,-2,4,Si
36213,2543,9,JOSE MARIA IZAZAGA ,Cliente,AVANTE/ ALMACEN DE PLAYERAS/ JOSE MARIA IZAZA,19.4258,-99.1348,CUAUHTEMOC,-2,4,Si
36214,2544,9,Carretera Internacional,Policia,Federal-Ciudad Obregón,27.5322,-109.9263,Ciudad Obregon,-2,4,No
36215,2545,9,Juan Gabriel,Cliente,MABE/ MUEBLERÍA VILLARREAL/ CIUDAD JUÁREZ,31.6799,-106.4447,Ciudad Juárez,-2,4,Si
36216,2546,9,Palmas,Taller de LT,Taller de LT-Patios Assam Teneria-,0,0,Tlaquepaque,-2,4,No
36217,2547,9,Palmas,Cliente,MABE/ PATIOS ASSAM TENERIA/ JALISCO,20.5898,-103.4092,Tlaquepaque,-2,4,Si
36218,2548,9,Saltillo,Cliente,Reparto Saltillo,19.4163,-99.1468,Saltillo,-2,4,No
36219,2549,9,STIVA,Cliente,RYC/ JUNIOR FOODS/ NUEVO LEON,25.7578,-100.3117,SAN NICOLAS DE LOS GARZA ,-2,4,Si
36220,2550,9,VILLAGRAN - CELAYA ,Cliente,RYC/ FRIALSA/ VILLAGRAN,20.5095,-100.9693,VILLAGRAN ,-2,4,Si
36221,2551,9,SD,Cliente,MERIDA ,20.9887,-89.6236,MERIDA,-2,4,No
36222,2552,9,39,Cliente,BDF / CENTRAL DE VÍVERES / CORDORBA,19.4163,-99.1468,SAN CAYETANO,-2,4,Si
36223,2553,9,Independencia Oriente,Cliente,FERRERO/ DSW WOOLWORTH/ TEHUACAN,18.4631,-97.3927,Tehuacan,-2,4,Si
36224,2554,9,Francisco Javier Mina,Cliente,"PORFIRIO MONDRAGON CALLEJAS, San Juan del Rio",20.3914,-99.9953,San Juan del Rio,-2,4,No
36225,2555,9,Restauradores,Cliente,ECODELI/ LEON,21.0674,-101.6789,Leon,-2,4,No
36226,2556,9,MIGUEL DE CERVANTES SAAVEDRA ,Cliente,MADRILEÑA/ BENEFICIENCIA ESPAÑOLA/ CDMX,19.44,-99.1986,POLANCO,-2,4,Si
36227,2557,9,TEPIC,Cliente,MADRILEÑA/ VICTOR PUENTE CIUDADANO/ CDMX,19.4068,-99.1643,ROMA,-2,4,Si
36228,2558,9,NACIONAL,Cliente,ISMARY GARCIA ZAMORA,19.008,-98.2317,PUEBLA,-2,4,No
36229,2559,9,Pichon,Cliente,MADRILEÑA/ LA PLAYA DE GUADALAJARA/ GLD,20.6531,-103.3567,Guadalajara,-2,4,Si
36230,2560,9,DR SILVERIO GARCIA,Cliente,MADRILEÑA/ VINICOLA DEL DANZANTE/ GUADALAJARA,20.6605,-103.3325,GUADALAJARA,-2,4,Si
36231,2561,9, Cantera de Villagran,Cliente,Costco,0,0,Tepeji del rio,-2,4,No
36232,2562,9,Calle 28,Cliente,SEA CARGO/ PLANTA RENSUR/ MERIDA,20.9176,-89.6837,El Roble,-2,4,No
36233,2563,9,Rosas Moreno,Cliente,SEA CARGO/ DEPOSITO/ ZACATECAS,23.176,-102.869,Fresnillo,-2,4,No
36234,2564,9,LICONSA SALTILLO,Cliente,ILAS / LICONSA/ SALTILLO,19.4163,-99.1468,SALTILLO,-2,4,Si
36235,2565,9,sd,Cliente,Benag - Local Sinaloa,19.4163,-99.1468,sd,-2,4,No
36236,2566,9,Irapuato Abasolo,Cliente,CORPORATIVO DULCERO DEL CENTRO SA DE CV ,0,0,Irapuato,-2,4,No
36237,2567,9,Miguel Hidalgo,Policia,Federal-China,25.7085,-99.2328,China,-2,4,No
36238,2568,9,Central,Cliente,FERRERO/ DULCERIA LA JOSEFINA/ CÓRDOBA,18.8798,-96.9607,Cordoba,-2,4,Si
36239,2569,9,s/d,Cliente,SEGUROS ATLAS/ CLIENTE/ ACAMBARO GTO,20.0299,-100.7205,Acambaro,-2,4,No
36240,2570,9,sd,Cliente,Benag - Local Chihuahua,19.4163,-99.1468,sd,-2,4,No
36241,2571,9,SIMON BOLIVAR,Cliente,BDF / WALMART DIAMANTE ACAPULCO / GRO,16.7809,-99.7916,CHILPANCINGO,-2,4,Si
36242,2572,9,MANUEL AVILA CAMACHO,Cliente,MADRILEÑA/ VINISSIMO/ SAN MARTIN TEXMELUCAN,19.2847,-98.4324,SAN MARTIN TEXMELUCAN,-2,4,Si
36243,2573,9,Rinconada del Bosque,Cliente,FERRERO/ DISTRIB. DULCERA EL ÁTRON/ JAL.,20.6564,-103.3859,Guadalajara,-2,4,Si
36244,2574,9,Restauradores,Cliente,FERRERO/ CORPORACIÓN INTEGRAL CEDIS/ LEÓN,21.0685,-101.6787,Leon,-2,4,Si
36245,2575,9,Av.Mandarina,Cliente,Arturo Yoshiro Nagoya Teramoto - Guadalajara,20.6499,-103.3823,Guadalajara,-2,4,No
36246,2576,9,Jardineros ,Cliente,FERRERO/ PLAMEN STEFANOVZLATEV/ QUERETARO,20.6313,-100.4022,Queretaro,-2,4,Si
36247,2577,9,"Huitzila,",Cliente,FERRERO/ BOFITO/ TIZAYUCA,19.8199,-98.9386,Tizayuca,-2,4,Si
36248,2578,9,104 PTE.,Cliente,RAGASA/ ABARROTES RIVERA/ PUEBLA,19.0899,-98.1915,PUEBLA,-2,4,Si
36249,2579,9,Quinta,Cliente,RYC /DON EVELIO/ CD VICTORIA,23.6859,-99.1089,Cd Victoria,-2,4,Si
36250,2580,9,NIÑOS HEROES,Cliente,RYC/ COMISARIATO BENEDETTIS/ COLIMA,19.2363,-103.6939,EL PEDREGAL,-2,4,Si
36251,2581,9,2,Cliente,RAGASA/ DECASA/ PUEBLA,19.2159,-98.4093,PUEBLA,-2,4,Si
36252,2582,9,as,Cliente,Super Abarrotes Lupita Guadalajara,0,0,s/d,-2,4,No
36253,2583,9,VENUSTIANO CARRANZA,Cliente,MADRILEÑA/ ULTRAMARINOS/ CDMX,19.4315,-99.1376,VENUSTINO CARRANZA ,-2,4,Si
36254,2584,9,TORNO,Cliente,AVANTE/ ALMACEN DE PLAYERAS/ TORNO,19.4095,-99.1245,VENUSTIANO CARRANZA,-2,4,Si
36255,2585,9,Blvd. Circunvalación,Cliente,GIASA/ UBICACIÓN/ CD. OBREGON,27.4568,-109.8849,Cd. Obregon,-2,4,No
36256,2586,9,SANTO DOMINGO,Cliente,SAN MARCOS/ DICONSA IXTEPEC/ OAXACA,16.5595,-95.1125,IXTEPEC,-2,4,Si
36257,2587,9,CRISTOBAL COLON,Cliente,SAN MARCOS/ DICONSA/ OAXACA,17.0902,-96.7468,OAXACA,-2,4,Si
36258,2588,9,Carlos Garza,Policia,Federal-Subestación de Policía Sabinas,27.8559,-101.1375,Sabinas,-2,4,No
36259,2589,9,Libramiento Periférico Raul L.,Policia,Federal-Estación de Policía Torreón,25.5779,-103.4425,Torreon,-2,4,No
36260,2590,9,Úrsula,Policia,Federal-Zacatecas,22.7681,-102.582,Zacatecas,-2,4,No
36261,2591,9,Enrique Estrada-Fresnillo,Policia,Federal-Fesnillo,23.154,-102.8493,Fresnillo,-2,4,No
36262,2592,9,SD,Cliente,AVANTE/ DISTRIBUIDORA CALZADO CAVAZA/ EDOMEX,20.4079,-99.9795,San Juan del Río,-2,4,No
36263,2593,9,Loma del Rio,Policia,Federal-Rio Colorado,23.8093,-103.0174,Rio Grande,-2,4,No
36264,2594,9,"Son 40, Alto Golfo de Cal",Retén,Retén-Fito-sanitaria Estación Doctor-,31.96,-114.7449,SON 40,-2,4,No
36265,2595,9,Cd Lázaro Cárdenas - Zihuatane,Caseta de cobro,Caseta de cobro-Feliciano -,18.0065,-101.9617,Lázaro Cárdenas,-2,4,No
36266,2596,9,"Lázaro Cárdenas, Mich.",Caseta de cobro,Caseta de cobro-Las Cañas-,18.5542,-101.9703,Las Cañas,-2,4,No
36267,2597,9,sd,Cliente,S.E. Quintana Roo,19.4163,-99.1468,Cozumel,-2,4,No
36268,2598,9,"Lázaro Cárdenas, Uruapan",Caseta de cobro,Caseta de cobro-Santa Casilda-,19.1528,-101.9783,Santa Casilda,-2,4,No
36269,2599,9,Lázaro Cárdenas - Uruapan,Caseta de cobro,Caseta de cobro-Taretan-,19.3555,-101.9179,Taretan,-2,4,No
36270,2600,9,Uruapan - Pascuaro,Caseta de cobro,Caseta de cobro-Zurumucapio-,19.4412,-101.8821,Zurumucapio,-2,4,No
36271,2601,9,Pátzcuaro - Cuitzeo,Caseta de cobro,Caseta de cobro-Chapultepec-,19.5455,-101.5358,Pátzcuaro - Cuitzeo,-2,4,No
36272,2602,9,Pátzcuaro - Cuitzeo,Caseta de cobro,Caseta de cobro-Cuto-,19.7108,-101.3372,Pátzcuaro - Cuitzeo,-2,4,No
36273,2603,9,FERROCARRIL,Cliente,ILUMEXICO / PENSION FERROCARRIL TLAQUEPAQUE,20.5752,-103.3552,GUADALAJARA,-2,4,Si
36274,2604,9,Calle 10 ,Cliente,FERRERO/ INTEGRADORA CREATIVA/ GUADALAJARA,20.6442,-103.3629,Guadalajara,-2,4,Si
36275,2605,9,2da Calle Vista Hermosa,Cliente,FERRERO/ PATIOS MALFAVON/ CUAUTITLAN,19.6994,-99.1893,Cuautitltan,-2,4,Si
36276,2606,9,GUADALUPE VICTORIA,Cliente,AMSA/ GARCIA GARCIA RAMON/ HGO,20.087,-98.3672,TULANCINGO,-2,4,Si
36277,2607,9,Morelia - Salamanca,Caseta de cobro,Caseta de cobro-Cuitzeo-,19.9688,-101.1593,Cuitzeo,-2,4,No
36278,2608,9, Atlacomulco - Guadalajara,Caseta de cobro,Caseta de cobro-Zinapecuaro-,19.9018,-100.7885,Zinapecuaro,-2,4,No
36279,2609,9,Atlacomulco - Maravatio,Caseta de cobro,Caseta de cobro-Contepec-,19.8758,-100.1881,Contepec,-2,4,No
36280,2610,9,Guadalajara - Atlacomulco,Caseta de cobro,Caseta de cobro-Atlacomulco Maravatio-,19.8376,-99.9455,Atlacomulco Maravatio,-2,4,No
36281,2611,9,Atlacomulco - Guadalajara,Caseta de cobro,Caseta de cobro-Atlacomulco de Fabela-,19.912,-99.8525,Atlacomulco de Fabela,-2,4,No
36282,2612,9,Colima - Manzanillo,Caseta de cobro,Caseta de cobro-Cuyutlan-,18.9282,-104.0814,Manzanillo,-2,4,No
36283,2613,9,Colima - Guadalajara,Caseta de cobro,Caseta de cobro-San Marcos-,19.4092,-103.5279,San Marcos,-2,4,No
36284,2614,9,Sayula,Caseta de cobro,Caseta de cobro-Sayula-,19.9332,-103.5299,Sayula,-2,4,No
36285,2615,9,Colima - Guadalajara,Caseta de cobro,Caseta de cobro-Acatlán II-,20.3735,-103.5762,Acatlan,-2,4,No
36286,2616,9,"CD Hidalgo, Chiapas",Cliente,Cd Hidalgo,0,0,MEXICO,-2,4,No
36287,2617,9,SD,Cliente,S. E. Local Coahuila,19.4163,-99.1468,TORREÓN,-2,4,No
36288,2618,9,Macrolibramiento,Caseta de cobro,Caseta de cobro-Macrolibramiento  Guadalajara-,20.4064,-103.2357,Santa Rosa,-2,4,No
36289,2619,9,"Macrolibramiento, La Mezquiter",Caseta de cobro,Caseta de cobro-La Laja-,20.5729,-103.1015,La Laja,-2,4,No
36290,2620,9,Lagos de Moreno - Guadalajara,Caseta de cobro,Caseta de cobro-Tepatitlan-,20.8247,-102.7949,Tepatitlán,-2,4,No
36291,2621,9,Lagos de Moreno - Guadalajara,Cliente,Jalostotitlán,0,0,Jalostotitlán,-2,4,No
36292,2622,9,,Cliente,TLALNEPANTLA ,19.4163,-99.1468,,-2,4,No
36293,2623,9,Alfredo Zárate Albarrán,Cliente,AVANTE/ DISTRIBUIDORA CALZADO CAVAZA/ EDOMEX,19.2733,-99.6402,TOLUCA,-2,4,Si
36294,2624,9,MAZAMITLA,Cliente,ILAS / CREMERIA ARRIEROS/ MORELIA,19.9866,-103.0214,MORELIA,-2,4,Si
36295,2625,9,BLVD FRANCISSCO VILLA ,Cliente,ILAS / DICONSA/ DURANGO,24.061,-104.6086,DURANGO,-2,4,Si
36296,2626,9,San Luis Potosí,Caseta de cobro,Caseta de cobro-Boulevard Horizontes -,22.1565,-101.072,Guadalupe Victoria,-2,4,No
36297,2627,9,Libramiento Ote de San L. P.,Caseta de cobro,Caseta de cobro-Libramiento Oriente SLP-,22.1299,-100.825,El Potosino,-2,4,No
36298,2628,9,Autopista Lagos de Moreno,Caseta de cobro,Caseta de cobro-Lagos de Moreno-,21.4904,-101.7632,Paso de Cuarenta,-2,4,No
36299,2629,9,Aguascalientes - Encarnación,Caseta de cobro,Caseta de cobro-Encarnación-,21.4896,-102.2431,Encarnación,-2,4,No
36300,2630,9,Imperio Sur,Cliente,Reparto Zapopan,20.7283,-103.3358,Zapopan,-2,4,No
36301,2631,9,Comercial Gigante,Cliente,FERRERO/ CITY CLUB/ SANTA MONICA,19.5372,-99.2181,Tlalnepantla,-2,4,Si
36302,2632,9,s/d,Cliente,"Tuxpam, Veracruz",20.9532,-97.4113,Tuxpam,-2,4,No
36303,2633,9,s/d,Cliente,SEGUROS ATLAS/ CLIENTE/ ATOTONILCO JAL,20.5474,-102.5123,Atotonilco,-2,4,No
36304,2634,9,Maiz,Cliente,SEGUROS ATLAS/ CEDIS MASTER/ IZTAPALAPA,19.3545,-99.1157,Iztapalapa,-2,4,No
36305,2635,9,Avenida Adolfo Lopez Mateos,Cliente,SEGUROS ATLAS/ AV ADOLFO LOPEZ MATEOS/ MTY,25.7239,-100.2615,Monterrey,-2,4,No
36306,2636,9,Lic. Arturo B. de La Garza,Cliente,AVANTE/ HEMSA JUAREZ/ NUEVO LEON,25.6458,-100.0958,JUAREZ	NUEVO LEON,-2,4,Si
36307,2637,9,AV UNIVERSIDAD,Cliente,MADRILEÑA/ PQUE LA MADIRLEÑA/ SN JUAN DEL RIO,20.4079,-99.9795,SNA JUAN DEL RIO ,-2,4,Si
36308,2638,9,Blvd. Miguel de la Madrid Hurtado,Cliente,AVANTE/ CONTECON MANZANILLO/ COLIMA,19.0723,-104.2797,Col. Las Brisas 1ra. Seccion TEC II,-2,4,Si
36309,2639,9,Calz San Juan de Aragon,Cliente,Calz San Juan de Aragon 395 Col. Granjas,19.4794,-99.0999,G A M,-2,4,No
36310,2640,9,sd,Cliente,S. E. Sinaloa,24.8049,-107.4233,Culiacán,-2,4,No
36311,2641,9,Aguascalientes - Encarna,Caseta de cobro,Caseta de cobro-Leon-,21.1028,-101.7845,León,-2,4,No
36312,2642,9,"Ciudad Industrial, León",Caseta de cobro,Caseta de cobro-León - Lagos-,21.0697,-101.6791,León,-2,4,No
36313,2643,9,Salamanaca - leon,Caseta de cobro,Caseta de cobro-Puerto Interior-,20.9839,-101.5422,León - Salamanca,-2,4,No
36314,2644,9,Solano - Guanajuato,Caseta de cobro,Caseta de cobro-Guanajuato-,20.9825,-101.2901,Guanajuato,-2,4,No
36315,2645,9,Arandas - Guanajuato,Caseta de cobro,Caseta de cobro-León-,20.7375,-101.3799,Real de Arendas,-2,4,No
36316,2646,9,"Guanajuato 20d, Roma Norte",Caseta de cobro,Caseta de cobro-Yostiro-,20.6011,-101.4385,La Soledad,-2,4,No
36317,2647,9,León - Salamanca,Caseta de cobro,Caseta de cobro-Mendoza-,20.673,-101.2135,Mendoza,-2,4,No
36318,2648,9,Salamanca - Guanajuato,Caseta de cobro,Caseta de cobro-Cerro Gordo-,20.5919,-101.1373,Cerro Gordo,-2,4,No
36319,2649,9,Salamanca - Irapuato,Caseta de cobro,Caseta de cobro-Salamanca-,20.5985,-101.1809,Salamanca,-2,4,No
36320,2650,9,AÑIL ,Cliente,BAJA,19.6601,-99.2628,ME,-2,4,No
36321,2651,9,assa,Cliente,RAGASA/ COMP. MAYORISTA DE ABARR./ VERACRUZ,19.4163,-99.1468,s/d,-2,4,Si
36322,2652,9,"Celaya, Guanajuato",Caseta de cobro,Caseta de cobro-Crespo-,20.5067,-100.8708,Crespo,-2,4,No
36323,2653,9,Querétaro - Celaya,Caseta de cobro,Caseta de cobro-Queretaro-,20.5723,-100.4728,Queretaro,-2,4,No
36324,2654,9,El Salitre - Queretaro,Caseta de cobro,Caseta de cobro-Chichimiquillas-,20.7056,-100.3437,Chichimiquillas,-2,4,No
36325,2655,9,Querétaro - México,Caseta de cobro,Caseta de cobro-Palmillas-,20.2963,-99.929,Autopista Querétaro - México 404,-2,4,No
36326,2656,9,Carretera Querétaro - México ,Caseta de cobro,Caseta de cobro-Arco Norte-,20.0005,-99.49,Arco Norte,-2,4,No
36327,2657,9,"Acambay, Méx",Caseta de cobro,Caseta de cobro-Atlacomulco-,19.9118,-99.8526,Acambay,-2,4,No
36328,2658,9,16 de septiembre,Cliente,Pensión Domingo,19.59,-98.9048,Tezoyuca,-2,4,No
36329,2659,9,Arco Norte,Caseta de cobro,Caseta de cobro-Tula 1-,20.0997,-99.2806,Tula,-2,4,No
36330,2660,9,QUERETARO,Cliente,ILAS / ORGAQUIMICOS/ QUERÉTARO,19.6588,-99.2038,QUERETARO,-2,4,Si
36331,2661,9,Exterior Mexiquense,Caseta de cobro,Caseta de cobro-Jorobas-,19.82,-99.2399,Jorobas,-2,4,No
36332,2662,9,Coyotepec-Tepotzotlán,Caseta de cobro,Caseta de cobro-TEPOZOTLAN-,19.7154,-99.2075,Tepotzotlán,-2,4,Si
36333,2663,9,Cto Exterior Mexiquense,Caseta de cobro,Caseta de cobro-T1 Tultepec-,19.6939,-99.0805,Tultepec,-2,4,No
36334,2664,9,Circuito Exterior Mexiquense,Caseta de cobro,Caseta de cobro-T-5 Tultitlan-,19.6377,-99.1644,Tultitlan,-2,4,No
36335,2665,9,Carr Toluca - México,Caseta de cobro,Caseta de cobro-Lecheria-,19.6048,-99.2058,San Martin Obispo,-2,4,No
36336,2666,9,México-Tepexpan ,Caseta de cobro,Caseta de cobro-Lechería texcoco-,19.6109,-99.0386,Texcoco,-2,4,No
36337,2667,9,Monterrey - Nuevo Laredo,Caseta de cobro,Caseta de cobro-Sabinas-,26.5121,-100.0072,Sabinas,-2,4,No
36338,2668,9,Nuevo Leon 100,Caseta de cobro,Caseta de cobro-Lincoln-,25.7905,-100.4635,Nuevo Leon 100,-2,4,Si
36339,2669,9,Nuevo Leon 100,Caseta de cobro,Caseta de cobro-Apodaca-,25.7877,-100.1685,Apodaca,-2,4,No
36340,2670,9,Monterrey - Saltillo,Caseta de cobro,Caseta de cobro-Periferico Monterrey-,25.6962,-100.5773,Monterrey,-2,4,No
36341,2671,9,"La Rioja, Santa Liliana",Caseta de cobro,Caseta de cobro-Cadereyta-,25.6074,-100.0011,Cadereyta,-2,4,No
36342,2672,9,Autopista Saltillo - Monterrey,Caseta de cobro,Caseta de cobro-Ojo Caliente-,25.6123,-100.9134,Monterrey,-2,4,No
36343,2673,9,Monterrey - Saltillo,Caseta de cobro,Caseta de cobro-Ramos Arizpe-,25.4568,-101.0636,Saltillo,-2,4,No
36344,2674,9,"México 54, Santa Mónica",Caseta de cobro,Caseta de cobro-Torreón-,25.4484,-101.0669,Torreon,-2,4,No
36345,2675,9,Coahuila de Zaragoza,Caseta de cobro,Caseta de cobro-Plan de Ayala-,25.4442,-101.3039,Puebla,-2,4,No
36346,2676,9,"Las Palmas, Guadalupe, N.L",Caseta de cobro,Caseta de cobro-Guadalupe Reynosa-,25.6917,-100.1577,Guadalupe Reynosa,-2,4,No
36347,2677,9,MEXICO - TEXCOCO,Cliente,MADRILEÑA/ ALIANZA ACCEL/ TEXCOCO,19.3631,-98.9533,LOS REYES AQUIQUILPAN,-2,4,Si
36348,2678,9,San Jose,Cliente,Framacias GI Tlalnepantla,0,0,Tlalnepantla,-2,4,No
36349,2679,9,SAN JOSE ,Cliente,FARMACIAS G I  SA DE CV,19.5257,-99.1047,TLALNEPANTLA,-2,4,No
36350,2680,9,AL,Cliente,Desarrollo Comercial Abarrotero Huejotzingo,0,0,Desarrollo Comercial Abarrotero Huejotzi,-2,4,No
